Month: 1 | Well_ID: 1 | Groundwater_Level: 10.993428306022466 | Precipitation: 52.50449005295815 | Temperature: 21.391312233313734 | Evapotranspiration: 21.76064513028 | Pumping_Rate: 115.2106081640607 | Land_Use: Urban
Month: 47 | Well_ID: 7 | Groundwater_Level: 9.189810814754303 | Precipitation: 52.45340631989591 | Temperature: 24.597001253516197 | Evapotranspiration: 2.956083683972248 | Pumping_Rate: 134.79519899165032 | Land_Use: Urban
Month: 48 | Well_ID: 7 | Groundwater_Level: 10.91099908835435 | Precipitation: 82.49356916939121 | Temperature: 20.834719714996208 | Evapotranspiration: 23.701154476361896 | Pumping_Rate: 84.82101403036434 | Land_Use: Natural
Month: 49 | Well_ID: 7 | Groundwater_Level: 11.298756635663846 | Precipitation: 56.461585462320585 | Temperature: 29.57695137780081 | Evapotranspiration: 25.117261575484555 | Pumping_Rate: 69.22395682091572 | Land_Use: Urban
Month: 50 | Well_ID: 7 | Groundwater_Level: 11.942106235105147 | Precipitation: 44.95292995747425 | Temperature: 22.252298627022327 | Evapotranspiration: 36.33326826071239 | Pumping_Rate: 101.86994048857369 | Land_Use: Agricultural
Month: 51 | Well_ID: 7 | Groundwater_Level: 12.185183322075861 | Precipitation: 44.163774621689114 | Temperature: 24.416170421023768 | Evapotranspiration: 30.22630852676869 | Pumping_Rate: 103.21509745778789 | Land_Use: Urban
Month: 52 | Well_ID: 7 | Groundwater_Level: 8.356106098336893 | Precipitation: 18.73618382606686 | Temperature: 21.822210792977984 | Evapotranspiration: 15.944369461437134 | Pumping_Rate: 67.64461775906209 | Land_Use: Urban
Month: 53 | Well_ID: 7 | Groundwater_Level: 7.376396989839951 | Precipitation: 67.66219554294318 | Temperature: 33.69425675926666 | Evapotranspiration: 20.15006874182985 | Pumping_Rate: 94.74116410287961 | Land_Use: Agricultural
Month: 54 | Well_ID: 7 | Groundwater_Level: 12.836128134930822 | Precipitation: 48.44325605974396 | Temperature: 23.39378616941044 | Evapotranspiration: 31.98680009547407 | Pumping_Rate: 111.97952805157392 | Land_Use: Urban
Month: 55 | Well_ID: 7 | Groundwater_Level: 10.779602980169033 | Precipitation: 46.390401728187484 | Temperature: 34.16278521739601 | Evapotranspiration: 29.209326581354436 | Pumping_Rate: 110.81180185054241 | Land_Use: Urban
Month: 56 | Well_ID: 7 | Groundwater_Level: 8.4514043729285 | Precipitation: 113.86215135689721 | Temperature: 29.070758810591332 | Evapotranspiration: 24.208758903642533 | Pumping_Rate: 115.12863560152817 | Land_Use: Urban
Month: 57 | Well_ID: 7 | Groundwater_Level: 12.884442169465023 | Precipitation: 55.975058167313726 | Temperature: 27.41033363667693 | Evapotranspiration: 25.191662104880205 | Pumping_Rate: 108.72894190412329 | Land_Use: Natural
Month: 58 | Well_ID: 7 | Groundwater_Level: 9.848760313087807 | Precipitation: 34.964178998096315 | Temperature: 26.8436657365876 | Evapotranspiration: 36.96167997159289 | Pumping_Rate: 84.78974022189833 | Land_Use: Urban
Month: 59 | Well_ID: 7 | Groundwater_Level: 11.813933569275031 | Precipitation: 41.47284807588913 | Temperature: 26.968986491081257 | Evapotranspiration: 24.823074271307853 | Pumping_Rate: 84.5829812005347 | Land_Use: Agricultural
Month: 60 | Well_ID: 7 | Groundwater_Level: 9.432084498908623 | Precipitation: 72.9689141839351 | Temperature: 15.36163710327195 | Evapotranspiration: 29.119087559709268 | Pumping_Rate: 64.03145806018372 | Land_Use: Natural
Month: 1 | Well_ID: 8 | Groundwater_Level: 13.265130510771673 | Precipitation: 52.26540821075529 | Temperature: 23.60558302924622 | Evapotranspiration: 51.69936588080543 | Pumping_Rate: 153.54325117555285 | Land_Use: Natural
Month: 2 | Well_ID: 8 | Groundwater_Level: 12.506847011590503 | Precipitation: 21.234440433652665 | Temperature: 29.225789855921608 | Evapotranspiration: 15.76317363116077 | Pumping_Rate: 100.40351093857879 | Land_Use: Agricultural
Month: 3 | Well_ID: 8 | Groundwater_Level: 8.357734736309778 | Precipitation: 68.38457869150407 | Temperature: 24.75551408262947 | Evapotranspiration: 11.481572684253415 | Pumping_Rate: 93.25440832615445 | Land_Use: Urban
Month: 4 | Well_ID: 8 | Groundwater_Level: 10.666244828462442 | Precipitation: 36.63711828922012 | Temperature: 17.974050765982124 | Evapotranspiration: 37.83589664798607 | Pumping_Rate: 72.13623755642624 | Land_Use: Natural
Month: 5 | Well_ID: 8 | Groundwater_Level: 9.890156929422417 | Precipitation: 87.46595552435092 | Temperature: 24.73797774711265 | Evapotranspiration: 23.213569387058964 | Pumping_Rate: 188.06973706983334 | Land_Use: Natural
Month: 6 | Well_ID: 8 | Groundwater_Level: 11.222690975597516 | Precipitation: 71.60096131429297 | Temperature: 33.520527581277456 | Evapotranspiration: 26.817624722573797 | Pumping_Rate: 67.80015903331314 | Land_Use: Natural
Month: 7 | Well_ID: 8 | Groundwater_Level: 6.452115546415978 | Precipitation: 41.053562086824975 | Temperature: 31.234458577673596 | Evapotranspiration: 22.188436218688857 | Pumping_Rate: 87.1345622318178 | Land_Use: Urban
Month: 8 | Well_ID: 8 | Groundwater_Level: 9.661829865344457 | Precipitation: 75.62032723470226 | Temperature: 24.689979953169843 | Evapotranspiration: 27.401998592324876 | Pumping_Rate: 112.47510508858181 | Land_Use: Natural
Month: 9 | Well_ID: 8 | Groundwater_Level: 10.326210421418011 | Precipitation: 51.357110210548065 | Temperature: 29.757246385290433 | Evapotranspiration: 45.98538112096341 | Pumping_Rate: 118.00638897232834 | Land_Use: Agricultural
Month: 10 | Well_ID: 8 | Groundwater_Level: 4.623944772681092 | Precipitation: 67.0554735024444 | Temperature: 23.16746489815974 | Evapotranspiration: 38.021284586181196 | Pumping_Rate: 128.73796165647053 | Land_Use: Urban
Month: 11 | Well_ID: 8 | Groundwater_Level: 5.7198683300768485 | Precipitation: 59.6946563458895 | Temperature: 16.480642065866405 | Evapotranspiration: 38.622235118869774 | Pumping_Rate: 154.2282552330779 | Land_Use: Agricultural
Month: 12 | Well_ID: 8 | Groundwater_Level: 3.9661639117486103 | Precipitation: 33.07286690018253 | Temperature: 20.377670059352226 | Evapotranspiration: 15.837729442073545 | Pumping_Rate: 115.18472966382137 | Land_Use: Agricultural
Month: 13 | Well_ID: 8 | Groundwater_Level: 7.477628624224653 | Precipitation: 37.12900335365076 | Temperature: 32.81444384254099 | Evapotranspiration: 18.488462634471308 | Pumping_Rate: 68.31907600099997 | Land_Use: Natural
Month: 14 | Well_ID: 8 | Groundwater_Level: 9.43710756721994 | Precipitation: 70.59921635162323 | Temperature: 23.63003459085348 | Evapotranspiration: 1.6092134051457307 | Pumping_Rate: 92.29164624634656 | Land_Use: Natural
Month: 15 | Well_ID: 8 | Groundwater_Level: 11.006184734662988 | Precipitation: 43.304493357869184 | Temperature: 23.78308010312491 | Evapotranspiration: 21.90619178917246 | Pumping_Rate: 109.23497117541655 | Land_Use: Natural
Month: 16 | Well_ID: 8 | Groundwater_Level: 8.162978412548325 | Precipitation: 41.927030735160066 | Temperature: 23.500809018625596 | Evapotranspiration: 39.567031863856585 | Pumping_Rate: 162.0467812451747 | Land_Use: Agricultural
Month: 17 | Well_ID: 8 | Groundwater_Level: 11.299116376347197 | Precipitation: 30.89754841301294 | Temperature: 34.52068294786503 | Evapotranspiration: 35.16946515748371 | Pumping_Rate: 58.065835647271086 | Land_Use: Urban
Month: 18 | Well_ID: 8 | Groundwater_Level: 5.322368953720892 | Precipitation: 58.47198131186922 | Temperature: 33.12979457681032 | Evapotranspiration: 27.78486737047876 | Pumping_Rate: 136.07729515675683 | Land_Use: Natural
Month: 19 | Well_ID: 8 | Groundwater_Level: 4.72980134558028 | Precipitation: 91.2504983848629 | Temperature: 36.093901167240666 | Evapotranspiration: 29.77699716281947 | Pumping_Rate: 105.3974310863925 | Land_Use: Natural
Month: 20 | Well_ID: 8 | Groundwater_Level: 8.092398205979453 | Precipitation: 28.64934171491454 | Temperature: 24.204773947999744 | Evapotranspiration: 23.11114457424594 | Pumping_Rate: 125.13491605688442 | Land_Use: Agricultural
Month: 21 | Well_ID: 8 | Groundwater_Level: 9.051020401910838 | Precipitation: 50.48438913345516 | Temperature: 26.478122443735476 | Evapotranspiration: 32.04758882401784 | Pumping_Rate: 96.94015850092204 | Land_Use: Urban
Month: 22 | Well_ID: 8 | Groundwater_Level: 8.308813387463008 | Precipitation: 78.24441110830858 | Temperature: 17.416787252896043 | Evapotranspiration: 37.65878279480615 | Pumping_Rate: 74.72702109621021 | Land_Use: Agricultural
Month: 23 | Well_ID: 8 | Groundwater_Level: 4.341915788741104 | Precipitation: 48.4071721750857 | Temperature: 32.38467213059137 | Evapotranspiration: 13.841132125895273 | Pumping_Rate: 122.52618338203996 | Land_Use: Natural
Month: 24 | Well_ID: 8 | Groundwater_Level: 8.411728672837938 | Precipitation: 59.04743592499469 | Temperature: 19.161102243660324 | Evapotranspiration: 32.99647687837348 | Pumping_Rate: 119.63293081316864 | Land_Use: Agricultural
Month: 25 | Well_ID: 8 | Groundwater_Level: 6.103984732276294 | Precipitation: 28.752129437062408 | Temperature: 26.083877818813146 | Evapotranspiration: 39.32434870954667 | Pumping_Rate: 129.16170897219166 | Land_Use: Natural
Month: 26 | Well_ID: 8 | Groundwater_Level: 10.184156670724857 | Precipitation: 58.566141944152974 | Temperature: 19.51348736183578 | Evapotranspiration: 25.848997110366305 | Pumping_Rate: 99.60086093864093 | Land_Use: Urban
Month: 27 | Well_ID: 8 | Groundwater_Level: 9.717913405522262 | Precipitation: 46.257114699909025 | Temperature: 22.05566586630652 | Evapotranspiration: 37.00700612120583 | Pumping_Rate: 82.00533930040451 | Land_Use: Agricultural
Month: 28 | Well_ID: 8 | Groundwater_Level: 7.251909178677782 | Precipitation: 69.71459991359725 | Temperature: 20.8136878447515 | Evapotranspiration: 58.14654444472553 | Pumping_Rate: 53.23639014928475 | Land_Use: Natural
Month: 29 | Well_ID: 8 | Groundwater_Level: 8.256913343957926 | Precipitation: 73.74772103129501 | Temperature: 21.96062369662091 | Evapotranspiration: 28.95657207013108 | Pumping_Rate: 124.58119804418219 | Land_Use: Natural
Month: 30 | Well_ID: 8 | Groundwater_Level: 7.3241634159012285 | Precipitation: 101.79127284037227 | Temperature: 22.304386484255108 | Evapotranspiration: 33.93307050005324 | Pumping_Rate: 112.71668447331959 | Land_Use: Natural
Month: 31 | Well_ID: 8 | Groundwater_Level: 9.479044206180731 | Precipitation: 61.59266346427151 | Temperature: 22.258656025374613 | Evapotranspiration: 22.619429163386084 | Pumping_Rate: 71.02652101408123 | Land_Use: Natural
Month: 32 | Well_ID: 8 | Groundwater_Level: 11.679244598877943 | Precipitation: 56.51592633164333 | Temperature: 29.166669558901535 | Evapotranspiration: 31.812511626020505 | Pumping_Rate: 83.84278980110128 | Land_Use: Agricultural
Month: 33 | Well_ID: 8 | Groundwater_Level: 7.963668938806525 | Precipitation: 53.88768603154672 | Temperature: 19.4756860346874 | Evapotranspiration: 34.60271624982304 | Pumping_Rate: 85.99723564145678 | Land_Use: Natural
Month: 34 | Well_ID: 8 | Groundwater_Level: 11.109825423834302 | Precipitation: 42.936674143786234 | Temperature: 26.102707135069334 | Evapotranspiration: 31.94842340270138 | Pumping_Rate: 55.51046704052746 | Land_Use: Agricultural
Month: 35 | Well_ID: 8 | Groundwater_Level: 9.207122451169784 | Precipitation: 56.76967686923382 | Temperature: 31.089795761527792 | Evapotranspiration: 19.80304680291143 | Pumping_Rate: 75.46952810184598 | Land_Use: Natural
Month: 36 | Well_ID: 8 | Groundwater_Level: 8.84593979877795 | Precipitation: 44.091971797219415 | Temperature: 22.43401817743302 | Evapotranspiration: 32.06361771325451 | Pumping_Rate: 65.98508929580937 | Land_Use: Agricultural
Month: 37 | Well_ID: 8 | Groundwater_Level: 10.378676437509656 | Precipitation: 53.36921952539229 | Temperature: 21.41040554626199 | Evapotranspiration: 44.62195938717637 | Pumping_Rate: 87.6256296433619 | Land_Use: Agricultural
Month: 38 | Well_ID: 8 | Groundwater_Level: 8.679190357962659 | Precipitation: 76.3519507121592 | Temperature: 23.847376874098746 | Evapotranspiration: 34.486357645145276 | Pumping_Rate: 77.83907505011312 | Land_Use: Natural
Month: 39 | Well_ID: 8 | Groundwater_Level: 9.794111173159706 | Precipitation: 29.869148694407176 | Temperature: 30.89862604180355 | Evapotranspiration: 39.61987189071841 | Pumping_Rate: 51.18985237399754 | Land_Use: Natural
Month: 40 | Well_ID: 8 | Groundwater_Level: 8.6511326112887 | Precipitation: 72.79757122258091 | Temperature: 25.97053815476679 | Evapotranspiration: 27.629880299873722 | Pumping_Rate: 160.67770691708444 | Land_Use: Natural
Month: 41 | Well_ID: 8 | Groundwater_Level: 15.114551422838604 | Precipitation: 76.3423013467973 | Temperature: 22.343928526962006 | Evapotranspiration: 37.4990023942371 | Pumping_Rate: 137.57622193087693 | Land_Use: Natural
Month: 42 | Well_ID: 8 | Groundwater_Level: 11.385615913896252 | Precipitation: 47.63862946017843 | Temperature: 27.419383255940197 | Evapotranspiration: 32.792678382165256 | Pumping_Rate: 76.62941735440043 | Land_Use: Urban
Month: 43 | Well_ID: 8 | Groundwater_Level: 10.036498169558117 | Precipitation: 7.562902019828108 | Temperature: 19.488539250817883 | Evapotranspiration: 20.49089270312768 | Pumping_Rate: 108.1726418996083 | Land_Use: Natural
Month: 44 | Well_ID: 8 | Groundwater_Level: 11.97480328268024 | Precipitation: 37.84356025811135 | Temperature: 28.40679755221474 | Evapotranspiration: 33.18521004798875 | Pumping_Rate: 112.52395269463887 | Land_Use: Natural
Month: 45 | Well_ID: 8 | Groundwater_Level: 11.422345883996133 | Precipitation: 75.93989093122218 | Temperature: 27.043036538508836 | Evapotranspiration: 20.083033365596894 | Pumping_Rate: 135.7325756432043 | Land_Use: Natural
Month: 46 | Well_ID: 8 | Groundwater_Level: 11.29379041010351 | Precipitation: 49.542638754022356 | Temperature: 23.46095764430558 | Evapotranspiration: 23.67119725115208 | Pumping_Rate: 75.44184920019764 | Land_Use: Agricultural
Month: 47 | Well_ID: 8 | Groundwater_Level: 13.040743931101018 | Precipitation: 30.013955354101785 | Temperature: 20.807071007763845 | Evapotranspiration: 31.89328307292374 | Pumping_Rate: 132.7632035194728 | Land_Use: Natural
Month: 48 | Well_ID: 8 | Groundwater_Level: 13.39152797069544 | Precipitation: 39.90450157543565 | Temperature: 20.566595388582712 | Evapotranspiration: 32.97244273380124 | Pumping_Rate: 83.56284087379194 | Land_Use: Agricultural
Month: 49 | Well_ID: 8 | Groundwater_Level: 10.86658847734712 | Precipitation: 66.81240053009105 | Temperature: 27.674086681729552 | Evapotranspiration: 18.10767534922871 | Pumping_Rate: 59.9241278749416 | Land_Use: Agricultural
Month: 50 | Well_ID: 8 | Groundwater_Level: 10.81365421097647 | Precipitation: 60.93467136402759 | Temperature: 31.14490251244531 | Evapotranspiration: 40.53985771182876 | Pumping_Rate: 121.72409677943492 | Land_Use: Agricultural
Month: 51 | Well_ID: 8 | Groundwater_Level: 11.439247261865058 | Precipitation: 45.22135801660611 | Temperature: 21.813461264856024 | Evapotranspiration: 35.72006278300473 | Pumping_Rate: 138.72275272367284 | Land_Use: Agricultural
Month: 52 | Well_ID: 8 | Groundwater_Level: 7.395761348391122 | Precipitation: 42.663511763706246 | Temperature: 27.29193351775742 | Evapotranspiration: 22.95271564389116 | Pumping_Rate: 177.63726920592055 | Land_Use: Urban
Month: 53 | Well_ID: 8 | Groundwater_Level: 8.965596472606078 | Precipitation: 42.16483701912356 | Temperature: 14.564864906989657 | Evapotranspiration: 14.624152035508246 | Pumping_Rate: 64.00824204729359 | Land_Use: Natural
Month: 54 | Well_ID: 8 | Groundwater_Level: 14.712249108087683 | Precipitation: 31.55179631002995 | Temperature: 22.076911346714002 | Evapotranspiration: 28.550954209185686 | Pumping_Rate: 120.96759055242366 | Land_Use: Agricultural
Month: 55 | Well_ID: 8 | Groundwater_Level: 15.237226338392524 | Precipitation: 82.30751378938884 | Temperature: 24.84470533564549 | Evapotranspiration: 25.5405628613884 | Pumping_Rate: 87.70596268619401 | Land_Use: Natural
Month: 56 | Well_ID: 8 | Groundwater_Level: 11.404494140831352 | Precipitation: 43.5535906157732 | Temperature: 20.45158291509083 | Evapotranspiration: 31.13140457053023 | Pumping_Rate: 123.50076131572094 | Land_Use: Agricultural
Month: 57 | Well_ID: 8 | Groundwater_Level: 12.997750833410763 | Precipitation: 74.34317041650993 | Temperature: 20.31746812605202 | Evapotranspiration: 26.368833388444337 | Pumping_Rate: 55.88531346306248 | Land_Use: Urban
Month: 58 | Well_ID: 8 | Groundwater_Level: 12.396405336684722 | Precipitation: 80.42632103844903 | Temperature: 21.66110221765557 | Evapotranspiration: 9.925431392549902 | Pumping_Rate: 62.11690672904308 | Land_Use: Agricultural
Month: 59 | Well_ID: 8 | Groundwater_Level: 17.848623107169118 | Precipitation: 69.9662179629592 | Temperature: 26.460963641631867 | Evapotranspiration: 26.116530616988417 | Pumping_Rate: 76.72375530500548 | Land_Use: Natural
Month: 60 | Well_ID: 8 | Groundwater_Level: 13.83523247572678 | Precipitation: 41.367593745639034 | Temperature: 24.063354907968126 | Evapotranspiration: 26.943808889316873 | Pumping_Rate: 102.36892137004253 | Land_Use: Natural
Month: 1 | Well_ID: 9 | Groundwater_Level: 11.234391137997164 | Precipitation: 58.07460180673219 | Temperature: 13.808843833375139 | Evapotranspiration: 36.33661024774059 | Pumping_Rate: 80.76756200384933 | Land_Use: Urban
Month: 2 | Well_ID: 9 | Groundwater_Level: 9.462946301462583 | Precipitation: 49.51608787218168 | Temperature: 14.396499236824669 | Evapotranspiration: 23.018003253889503 | Pumping_Rate: 119.7716303174026 | Land_Use: Natural
Month: 3 | Well_ID: 9 | Groundwater_Level: 8.035399069046893 | Precipitation: 31.925962785397438 | Temperature: 21.965674110714126 | Evapotranspiration: 46.786746733725664 | Pumping_Rate: 130.80683854773744 | Land_Use: Natural
Month: 4 | Well_ID: 9 | Groundwater_Level: 11.520819831210869 | Precipitation: 56.48718563443206 | Temperature: 27.28843293026776 | Evapotranspiration: 10.883594493482429 | Pumping_Rate: 117.98732623736068 | Land_Use: Agricultural
Month: 5 | Well_ID: 9 | Groundwater_Level: 9.459061029274116 | Precipitation: 26.41920417680395 | Temperature: 11.262475786373827 | Evapotranspiration: 43.111674978026244 | Pumping_Rate: 148.56362918982603 | Land_Use: Natural
